first_purchase_date,first_purchase_user_id,purchase_user_id,purchase_date,purchase_id,product_line
05/05/2020,7094661,7094661,25/10/2020,58477q4581y4335,Restaurant
05/05/2020,7094661,7094661,09/10/2020,80005o3080m5969,Restaurant
05/05/2020,7094661,7094661,06/10/2020,72370t5624u5139,Restaurant
05/05/2020,7094661,7094661,31/10/2020,53392d9132y9784,Restaurant
05/05/2020,7094661,7094661,25/09/2020,58255v1686i2004,Restaurant
08/05/2020,6963116,6963116,30/06/2020,35282e1426y9098,Restaurant
27/04/2020,2606134,2606134,18/06/2020,38839j7706k5944,Restaurant
13/06/2020,7722223,7722223,21/08/2020,55044u6664t5462,Restaurant
13/06/2020,7722223,7722223,24/08/2020,76841a1944h8839,Restaurant
13/06/2020,7722223,7722223,27/09/2020,57295l3640o8018,Restaurant
09/05/2020,2557945,2557945,26/08/2020,77378l8326g3568,Restaurant
09/05/2020,2557945,2557945,29/09/2020,64188r7051j1873,Restaurant
09/05/2020,2557945,2557945,27/08/2020,24617u1130k3615,Restaurant
09/05/2020,2557945,2557945,23/08/2020,84981u1115y1146,Restaurant
09/05/2020,2557945,2557945,09/10/2020,66272z5868m4832,Restaurant
13/04/2020,3116600,3116600,29/06/2020,17909f6710b9812,Restaurant
30/05/2020,4193985,4193985,06/07/2020,87372s8446h3718,Restaurant
15/04/2020,9983381,9983381,19/08/2020,45148g8310u8924,Restaurant
14/04/2020,1504380,1504380,22/07/2020,39400y4510i7956,Restaurant
14/04/2020,1504380,1504380,06/07/2020,89509i1419f1405,Restaurant
14/04/2020,1504380,1504380,01/07/2020,45503i2072r3072,Restaurant
14/04/2020,1504380,1504380,19/07/2020,45496n4030l1773,Restaurant
14/04/2020,1504380,1504380,08/07/2020,74917s7434y5511,Restaurant
14/04/2020,1504380,1504380,21/08/2020,55566f9015z2974,Restaurant
14/04/2020,1504380,1504380,21/08/2020,88738i5755e4891,Restaurant
14/04/2020,1504380,1504380,18/10/2020,59971b8639u1914,Restaurant
08/05/2020,7195711,7195711,16/06/2020,56819p2461y8727,Restaurant
08/05/2020,7195711,7195711,26/06/2020,40545r5142d5995,Restaurant
08/05/2020,7195711,7195711,10/08/2020,68913n8203c8079,Restaurant
08/05/2020,7195711,7195711,06/08/2020,10842o6439z1348,Restaurant
08/05/2020,7195711,7195711,22/09/2020,20290m3555t5091,Restaurant
08/05/2020,7195711,7195711,11/10/2020,89111v6592c3869,Restaurant
24/05/2020,6622922,6622922,22/06/2020,60252n1887e7505,Restaurant
04/05/2020,6719612,6719612,24/06/2020,66100i7977k2126,Restaurant
04/05/2020,6719612,6719612,22/05/2020,63311l4355s2894,Restaurant
04/05/2020,6719612,6719612,30/06/2020,64614u4775n5963,Restaurant
04/05/2020,6719612,6719612,10/07/2020,11822q4472p1870,Restaurant
04/05/2020,6719612,6719612,30/07/2020,98853c5278g1539,Restaurant
04/05/2020,6719612,6719612,31/07/2020,76841t9940u2335,Restaurant
04/05/2020,6719612,6719612,23/06/2020,92250q4417m2621,Restaurant
04/05/2020,6719612,6719612,21/06/2020,84733q4469z7673,Restaurant
04/05/2020,6719612,6719612,16/07/2020,37252d9455o2587,Restaurant
04/05/2020,6719612,6719612,28/07/2020,14525o8890u8039,Restaurant
04/05/2020,6719612,6719612,19/07/2020,57916l2880b9468,Restaurant
04/05/2020,6719612,6719612,27/06/2020,66716e9819p3353,Restaurant
04/05/2020,6719612,6719612,31/07/2020,28128q6746q9574,Restaurant
04/05/2020,6719612,6719612,25/07/2020,19533g8561f3668,Restaurant
04/05/2020,6719612,6719612,05/08/2020,62506a9823k8237,Restaurant
04/05/2020,6719612,6719612,10/08/2020,89562o5819q6471,Restaurant
04/05/2020,6719612,6719612,19/08/2020,36613k5115f8983,Restaurant
04/05/2020,6719612,6719612,01/08/2020,37284t5829m9232,Restaurant
04/05/2020,6719612,6719612,28/07/2020,86361z4684o1775,Restaurant
04/05/2020,6719612,6719612,01/08/2020,65962w7526t8582,Restaurant
04/05/2020,6719612,6719612,28/08/2020,42045p1508f1163,Restaurant
04/05/2020,6719612,6719612,30/08/2020,76076l6203c4373,Restaurant
04/05/2020,6719612,6719612,28/09/2020,98089c6774d2244,Restaurant
04/05/2020,6719612,6719612,21/09/2020,83309r8002u4672,Restaurant
04/05/2020,6719612,6719612,05/09/2020,59529l3733w3086,Restaurant
04/05/2020,6719612,6719612,21/09/2020,71684q6313a6123,Restaurant
04/05/2020,6719612,6719612,15/09/2020,70537m2294g2852,Restaurant
04/05/2020,6719612,6719612,22/08/2020,85367s9631m8128,Restaurant
04/05/2020,6719612,6719612,06/09/2020,25120h7531n5014,Restaurant
04/05/2020,6719612,6719612,08/09/2020,97665h4108a6075,Restaurant
04/05/2020,6719612,6719612,21/09/2020,29161o3066u7120,Restaurant
04/05/2020,6719612,6719612,30/09/2020,39904y6140d6032,Restaurant
04/05/2020,6719612,6719612,23/09/2020,27842m8111p1186,Restaurant
04/05/2020,6719612,6719612,24/09/2020,23411u5185r2517,Restaurant
04/05/2020,6719612,6719612,29/10/2020,64851p8468f9165,Restaurant
04/05/2020,6719612,6719612,06/10/2020,14984i4959d7116,Restaurant
04/05/2020,6719612,6719612,04/10/2020,33775n6522b9638,Restaurant
16/05/2020,5310458,5310458,13/07/2020,65380y1067t1675,Restaurant
16/05/2020,5310458,5310458,18/07/2020,22320a6977c2007,Restaurant
16/05/2020,5310458,5310458,27/08/2020,70617c4895z4126,Restaurant
16/05/2020,5310458,5310458,28/10/2020,60818y4901g7157,Restaurant
16/05/2020,5310458,5310458,23/10/2020,60007h7843j6272,Restaurant
03/05/2020,5436753,5436753,29/06/2020,71753y1745h8495,Restaurant
03/05/2020,5436753,5436753,22/06/2020,20407h1317h1102,Restaurant
03/05/2020,5436753,5436753,29/08/2020,63092b4883k4103,Restaurant
03/05/2020,5436753,5436753,31/07/2020,10960u3245n5363,Restaurant
03/05/2020,5436753,5436753,22/08/2020,22608c2101k3723,Restaurant
03/05/2020,5436753,5436753,21/08/2020,50932g2206u9734,Restaurant
03/05/2020,5436753,5436753,23/08/2020,48943a9368b2091,Restaurant
03/05/2020,5436753,5436753,20/08/2020,23437m2381n6986,Restaurant
03/05/2020,5436753,5436753,15/08/2020,16581d7967c6506,Restaurant
03/05/2020,5436753,5436753,28/07/2020,65796b4475w3343,Restaurant
03/05/2020,5436753,5436753,30/07/2020,93200w3414w1134,Restaurant
03/05/2020,5436753,5436753,29/08/2020,54322z1241o8762,Restaurant
29/04/2020,3034169,3034169,22/06/2020,66514q6800d6062,Restaurant
29/04/2020,3034169,3034169,26/05/2020,93746d4637u7623,Restaurant
29/04/2020,3034169,3034169,02/06/2020,46472a1525v5053,Restaurant
29/04/2020,3034169,3034169,18/06/2020,11670h1368x2262,Restaurant
29/04/2020,3034169,3034169,03/07/2020,33780q8648n7526,Restaurant
29/04/2020,3034169,3034169,19/07/2020,66850c2550w8380,Restaurant
29/04/2020,3034169,3034169,08/07/2020,72298k5355h7185,Restaurant
29/04/2020,3034169,3034169,06/07/2020,91139c4010o3946,Restaurant
29/04/2020,3034169,3034169,28/06/2020,26016w3751v1641,Restaurant
29/04/2020,3034169,3034169,01/07/2020,25610u4068t1931,Restaurant
12/05/2020,1676465,1676465,27/06/2020,91880x4700f2999,Restaurant
12/05/2020,1676465,1676465,05/07/2020,81611b9750k7181,Restaurant
12/05/2020,1676465,1676465,12/09/2020,86714j1009w9795,Restaurant
13/05/2020,2326248,2326248,19/07/2020,84528n2508b8963,Restaurant
15/05/2020,8370270,8370270,26/06/2020,87606c5391o1980,Restaurant
15/05/2020,8370270,8370270,27/07/2020,87373s2277f9750,Restaurant
15/05/2020,8370270,8370270,31/07/2020,35015j7755h1906,Restaurant
15/05/2020,8370270,8370270,07/07/2020,19572z6843l6132,Restaurant
15/05/2020,8370270,8370270,15/08/2020,21889h3754m4272,Restaurant
15/05/2020,8370270,8370270,02/08/2020,84145p5805c7984,Restaurant
15/05/2020,8370270,8370270,06/09/2020,36546r3375h4317,Restaurant
15/05/2020,8370270,8370270,11/09/2020,35663o9413j8589,Restaurant
15/05/2020,8370270,8370270,11/09/2020,21482p8450r7978,Restaurant
15/05/2020,8370270,8370270,15/09/2020,86454l7251d7024,Restaurant
15/05/2020,8370270,8370270,02/09/2020,95962j1809a8731,Restaurant
15/05/2020,8370270,8370270,11/09/2020,43310y7610f8018,Restaurant
15/05/2020,8370270,8370270,27/09/2020,96011y1479m4345,Restaurant
15/05/2020,8370270,8370270,25/09/2020,66358v3909i7703,Restaurant
15/05/2020,8370270,8370270,24/09/2020,35674n7346s8273,Restaurant
15/05/2020,8370270,8370270,19/10/2020,52825n5169o1393,Restaurant
07/05/2020,8093584,8093584,31/07/2020,93544a8643n3528,Restaurant
07/05/2020,8093584,8093584,15/07/2020,91726a2080e2492,Restaurant
07/05/2020,8093584,8093584,23/08/2020,26328t1097m6257,Restaurant
07/05/2020,8093584,8093584,06/09/2020,80123c4025o8265,Restaurant
07/05/2020,8093584,8093584,02/09/2020,92414y7738f8657,Restaurant
07/05/2020,8093584,8093584,24/09/2020,85235a8522x4343,Restaurant
07/05/2020,8093584,8093584,23/08/2020,99387u1775b8782,Restaurant
07/05/2020,8093584,8093584,11/09/2020,29369y8037r4953,Restaurant
07/05/2020,8093584,8093584,22/09/2020,30894x1726c7236,Restaurant
08/05/2020,4786979,4786979,29/07/2020,59450e6508l4307,Restaurant
08/05/2020,4786979,4786979,18/07/2020,98281q9096k5846,Restaurant
08/05/2020,4786979,4786979,25/09/2020,89704k9146q2767,Restaurant
17/05/2020,9696502,9696502,10/06/2020,30762c9697y7175,Restaurant
17/05/2020,9696502,9696502,22/06/2020,31850d5905w1324,Restaurant
17/05/2020,9696502,9696502,22/08/2020,50096m2141n7091,Restaurant
17/05/2020,9696502,9696502,15/08/2020,14269o2748c2648,Restaurant
17/05/2020,9696502,9696502,08/08/2020,93246i8406b6052,Restaurant
17/05/2020,9696502,9696502,09/08/2020,20474n6136g6514,Restaurant
17/05/2020,9696502,9696502,23/07/2020,54580q1839d1357,Restaurant
17/05/2020,9696502,9696502,01/08/2020,34326j2012i3900,Restaurant
17/05/2020,9696502,9696502,22/07/2020,45027k2613j8352,Restaurant
17/05/2020,9696502,9696502,30/08/2020,80510r8792m5435,Restaurant
17/05/2020,9696502,9696502,11/09/2020,90768w7994d1499,Restaurant
17/05/2020,9696502,9696502,26/08/2020,80880b3001k8575,Restaurant
17/05/2020,9696502,9696502,20/09/2020,97686o4788p2954,Restaurant
17/05/2020,9696502,9696502,04/09/2020,55163d4862f8089,Restaurant
17/05/2020,9696502,9696502,03/09/2020,62862m4152i9831,Restaurant
17/05/2020,9696502,9696502,24/08/2020,41109l1827h2769,Restaurant
17/05/2020,9696502,9696502,12/09/2020,69523z8891h9564,Restaurant
17/05/2020,9696502,9696502,06/10/2020,92925k4694j8220,Restaurant
19/05/2020,2256159,2256159,26/08/2020,71141w3728u4164,Restaurant
21/09/2020,3034836,3034836,24/09/2020,71611a2078p9876,Restaurant
21/09/2020,3034836,3034836,16/10/2020,38606c9820w9250,Restaurant
22/05/2020,9161982,9161982,09/06/2020,98745z4748r2139,Restaurant
22/05/2020,3796767,3796767,22/06/2020,66523j7882o5017,Restaurant
02/05/2020,4783455,4783455,20/06/2020,22669b8466c1124,Restaurant
02/05/2020,4783455,4783455,07/07/2020,40506x9145x9866,Restaurant
22/05/2020,2134457,2134457,05/09/2020,86215a3325h5114,Restaurant
22/05/2020,2134457,2134457,30/08/2020,68501a8307c1590,Restaurant
22/05/2020,2134457,2134457,11/09/2020,72503w4450r3631,Restaurant
22/05/2020,2134457,2134457,30/09/2020,90979r7369t2375,Restaurant
22/05/2020,2134457,2134457,26/08/2020,74770i3502w9134,Restaurant
22/05/2020,2134457,2134457,20/09/2020,41287f6575f1765,Restaurant
22/05/2020,2134457,2134457,22/09/2020,16785a9177p7073,Restaurant
22/05/2020,2134457,2134457,23/10/2020,71485w9634g9974,Restaurant
16/04/2020,1124917,1124917,30/10/2020,80751s6318u5913,Restaurant
01/05/2020,9880526,9880526,17/06/2020,90729q8941r5213,Restaurant
01/05/2020,9880526,9880526,29/07/2020,55120j5998g5342,Restaurant
01/05/2020,9880526,9880526,10/07/2020,69938w9627z5657,Restaurant
01/05/2020,9880526,9880526,31/07/2020,78385h9074j8363,Restaurant
01/05/2020,9880526,9880526,18/07/2020,51969u5222t8064,Restaurant
01/05/2020,9880526,9880526,30/06/2020,13669m7324e4406,Restaurant
01/05/2020,9880526,9880526,02/08/2020,96423m3515o5858,Restaurant
01/05/2020,9880526,9880526,13/08/2020,60175m7800t1900,Restaurant
01/05/2020,9880526,9880526,29/08/2020,96318w4149i5136,Restaurant
01/05/2020,9880526,9880526,04/08/2020,43717m1253j5524,Restaurant
01/05/2020,9880526,9880526,06/09/2020,22486n7638l3484,Restaurant
01/05/2020,9880526,9880526,15/09/2020,54745r4511m1390,Restaurant
01/05/2020,9880526,9880526,26/09/2020,80799w9953s8680,Restaurant
01/05/2020,9880526,9880526,25/08/2020,67113u3802m9107,Restaurant
01/05/2020,9880526,9880526,04/09/2020,63061b9957c3238,Restaurant
01/05/2020,9880526,9880526,31/08/2020,25971f2075e5521,Restaurant
01/05/2020,9880526,9880526,09/09/2020,41061z9486e3574,Restaurant
01/05/2020,9880526,9880526,19/09/2020,28793q6198m3092,Restaurant
01/05/2020,9880526,9880526,21/09/2020,84870s7032m6085,Restaurant
01/05/2020,9880526,9880526,30/08/2020,31529i8066k1611,Restaurant
01/05/2020,9880526,9880526,23/08/2020,32445n9728q1727,Restaurant
01/05/2020,9880526,9880526,07/09/2020,50523f3183o3181,Restaurant
01/05/2020,9880526,9880526,27/08/2020,19478e5084e3529,Restaurant
01/05/2020,9880526,9880526,04/10/2020,78037f9661s6489,Restaurant
01/05/2020,9880526,9880526,23/10/2020,88779e1344j3323,Restaurant
01/05/2020,9880526,9880526,25/10/2020,77342m2487r7724,Restaurant
01/05/2020,9880526,9880526,27/10/2020,65498d4020t7255,Restaurant
07/06/2020,4763040,4763040,08/10/2020,34946s2246d7233,Restaurant
13/04/2020,9171033,9171033,16/07/2020,44535i7756r4389,Restaurant
16/04/2020,6650754,6650754,25/05/2020,95433o9293e8200,Restaurant
16/04/2020,6650754,6650754,22/06/2020,30504l2263w5320,Restaurant
16/04/2020,6650754,6650754,20/06/2020,55279z7029p3407,Restaurant
16/04/2020,6650754,6650754,01/07/2020,80685p8770a3218,Restaurant
16/04/2020,6650754,6650754,28/07/2020,77494k9908z1891,Restaurant
16/04/2020,6650754,6650754,29/07/2020,81304z6892p5115,Restaurant
16/04/2020,6650754,6650754,28/07/2020,43544u7242j8968,Restaurant
16/04/2020,6650754,6650754,16/07/2020,53282w7116b6727,Restaurant
16/04/2020,6650754,6650754,26/07/2020,24307v7828d5327,Restaurant
16/04/2020,6650754,6650754,29/06/2020,53682e5326w9585,Restaurant
16/04/2020,6650754,6650754,19/07/2020,41438g6273z8975,Restaurant
16/04/2020,6650754,6650754,20/07/2020,14971n8216i3692,Restaurant
16/04/2020,6650754,6650754,11/07/2020,77987l9515b6995,Restaurant
16/04/2020,6650754,6650754,03/07/2020,87006s4860w6697,Restaurant
16/04/2020,6650754,6650754,29/07/2020,83422h7808g6200,Restaurant
16/04/2020,6650754,6650754,18/07/2020,33349g2058d8170,Restaurant
16/04/2020,6650754,6650754,28/07/2020,55376f9810s1664,Restaurant
16/04/2020,6650754,6650754,22/06/2020,25279o3058m5807,Restaurant
16/04/2020,6650754,6650754,30/06/2020,53501y3363c5746,Restaurant
16/04/2020,6650754,6650754,28/06/2020,36814h6016n1113,Restaurant
16/04/2020,6650754,6650754,20/07/2020,89288q2918s7067,Restaurant
16/04/2020,6650754,6650754,19/07/2020,92212o1835t5064,Restaurant
16/04/2020,6650754,6650754,05/07/2020,44738c9143m7228,Restaurant
16/04/2020,6650754,6650754,20/07/2020,41191f6729g9894,Restaurant
16/04/2020,6650754,6650754,20/07/2020,91722w8061u8123,Restaurant
16/04/2020,6650754,6650754,02/07/2020,93522h8706q9532,Restaurant
16/04/2020,6650754,6650754,24/06/2020,33274a6945p6424,Restaurant
16/04/2020,6650754,6650754,24/06/2020,65412u4791i2524,Restaurant
16/04/2020,6650754,6650754,21/06/2020,62176o6850x5007,Restaurant
16/04/2020,6650754,6650754,15/07/2020,29547j3460f1114,Restaurant
16/04/2020,6650754,6650754,18/07/2020,36127d4341q2983,Restaurant
16/04/2020,6650754,6650754,01/07/2020,90910e6363j3013,Restaurant
16/04/2020,6650754,6650754,24/06/2020,85944c6408h9526,Restaurant
16/04/2020,6650754,6650754,30/08/2020,21446k5940k9339,Restaurant
16/04/2020,6650754,6650754,20/08/2020,51442b2291z9146,Restaurant
16/04/2020,6650754,6650754,29/08/2020,16879a2673w5030,Restaurant
16/04/2020,6650754,6650754,30/07/2020,33036m3046f8000,Restaurant
16/04/2020,6650754,6650754,12/08/2020,91188r9779u4231,Restaurant
16/04/2020,6650754,6650754,25/07/2020,10910n9021m8691,Restaurant
16/04/2020,6650754,6650754,07/08/2020,52363j1536p5758,Restaurant
16/04/2020,6650754,6650754,23/07/2020,65309d5960z3038,Restaurant
16/04/2020,6650754,6650754,10/08/2020,76243h1957u9810,Restaurant
12/05/2020,1008978,1008978,23/07/2020,11784b6175x8858,Restaurant
13/04/2020,2322557,2322557,05/06/2020,70528o7061s7467,Restaurant
16/06/2020,3198673,3198673,09/08/2020,65343e2394p8952,Restaurant
16/06/2020,3198673,3198673,15/08/2020,91740o6431i2975,Restaurant
14/04/2020,6656410,6656410,30/06/2020,68723o3312e6757,Restaurant
14/04/2020,6656410,6656410,05/07/2020,38439r9762r2470,Restaurant
14/04/2020,6656410,6656410,06/08/2020,67626k1675j3032,Restaurant
14/04/2020,6656410,6656410,13/09/2020,11366j4180s6983,Restaurant
14/04/2020,6656410,6656410,25/09/2020,28750y6716t7243,Restaurant
14/04/2020,6656410,6656410,30/10/2020,70653y5282v4020,Restaurant
15/05/2020,1525865,1525865,01/06/2020,69145v4080h5238,Restaurant
15/05/2020,1525865,1525865,21/07/2020,73768w7998y8372,Restaurant
15/05/2020,1525865,1525865,26/07/2020,57454f8150k1532,Restaurant
15/05/2020,1525865,1525865,27/06/2020,43674a9822c8731,Restaurant
15/05/2020,1525865,1525865,23/07/2020,68516e9526u1183,Restaurant
15/05/2020,1525865,1525865,29/06/2020,94016n4468d9184,Restaurant
15/05/2020,1525865,1525865,11/07/2020,44466m4125w4156,Restaurant
15/05/2020,1525865,1525865,02/07/2020,54364m5783c7329,Restaurant
15/05/2020,1525865,1525865,23/07/2020,74318u1762m4542,Restaurant
15/05/2020,1525865,1525865,04/08/2020,98867o7062v1918,Restaurant
15/05/2020,1525865,1525865,20/08/2020,78946f7117u2341,Restaurant
15/05/2020,1525865,1525865,16/09/2020,60520v7275g5338,Restaurant
15/05/2020,1525865,1525865,12/09/2020,97427i9156f4846,Restaurant
15/05/2020,1525865,1525865,29/09/2020,81052j6701o1860,Restaurant
15/05/2020,1525865,1525865,21/09/2020,65618v5429v2856,Restaurant
15/05/2020,1525865,1525865,25/10/2020,34677y7008h8907,Restaurant
13/04/2020,9511573,9511573,24/09/2020,64358m4141d4312,Restaurant
07/05/2020,6808019,6808019,01/07/2020,19007n2234s1757,Restaurant
07/05/2020,6808019,6808019,11/07/2020,56344s5059i6351,Restaurant
07/05/2020,6808019,6808019,21/07/2020,32944t7401s9816,Restaurant
07/05/2020,6808019,6808019,26/07/2020,13532u7112s5517,Restaurant
16/05/2020,2866820,2866820,01/09/2020,40559n4699i1547,Restaurant
24/04/2020,2368578,2368578,08/08/2020,78930e2927m1622,Restaurant
24/04/2020,2368578,2368578,09/08/2020,22738f4692o8859,Restaurant
24/04/2020,2368578,2368578,01/10/2020,93655f5677h9401,Restaurant
13/04/2020,9105096,9105096,30/07/2020,93085x3992g6471,Restaurant
13/04/2020,9105096,9105096,22/06/2020,45219j7308j8536,Restaurant
13/04/2020,9105096,9105096,23/08/2020,28665s1932u6365,Restaurant
13/04/2020,9105096,9105096,10/08/2020,63735a8632g9720,Restaurant
13/04/2020,9105096,9105096,30/07/2020,65691p5259i8208,Restaurant
13/04/2020,9105096,9105096,27/08/2020,62395m8090c6760,Restaurant
13/04/2020,9105096,9105096,06/08/2020,36081i8133r7219,Restaurant
13/04/2020,9105096,9105096,07/08/2020,34502q7976x9912,Restaurant
13/04/2020,9105096,9105096,28/09/2020,30144h3668v7635,Restaurant
13/04/2020,9105096,9105096,13/09/2020,16017a7408k8328,Restaurant
13/04/2020,9105096,9105096,15/09/2020,58436r8927q1922,Restaurant
13/04/2020,9105096,9105096,26/09/2020,77220v8409a1073,Restaurant
13/04/2020,9105096,9105096,30/09/2020,72020i9464s3090,Restaurant
13/04/2020,9105096,9105096,29/10/2020,84213c7989k9782,Restaurant
13/04/2020,9105096,9105096,20/10/2020,49774j3231k9125,Restaurant
13/04/2020,9105096,9105096,05/10/2020,22468g3629d9018,Restaurant
24/04/2020,7013255,7013255,15/06/2020,94810m8968m5353,Restaurant
24/04/2020,7013255,7013255,04/07/2020,36770o5355a7702,Restaurant
24/04/2020,7013255,7013255,08/07/2020,97980f5116h8688,Restaurant
24/04/2020,7013255,7013255,28/07/2020,44923d1544q2847,Restaurant
24/04/2020,7013255,7013255,24/07/2020,31809d2432r3186,Restaurant
24/04/2020,7013255,7013255,06/07/2020,79194i5883s9731,Restaurant
24/04/2020,7013255,7013255,28/08/2020,41909e2596s1663,Restaurant
24/04/2020,7013255,7013255,04/08/2020,97644c3599f1172,Restaurant
24/04/2020,7013255,7013255,26/07/2020,48171o7821g6794,Restaurant
24/04/2020,7013255,7013255,27/07/2020,85553g3268c8770,Restaurant
24/04/2020,7013255,7013255,30/08/2020,39166p2363f4268,Restaurant
24/04/2020,7013255,7013255,21/09/2020,12395j3074r5515,Restaurant
24/04/2020,7013255,7013255,04/09/2020,37302j6017y6690,Restaurant
24/04/2020,7013255,7013255,12/09/2020,15264n8553j9234,Restaurant
24/04/2020,7013255,7013255,31/08/2020,32278w7210j6180,Restaurant
24/04/2020,7013255,7013255,09/09/2020,27245e4270g3707,Restaurant
24/04/2020,7013255,7013255,02/09/2020,68262h1975p6256,Restaurant
24/04/2020,7013255,7013255,22/08/2020,97538m8871n6820,Restaurant
24/04/2020,7013255,7013255,01/09/2020,78185b3159r1952,Restaurant
24/04/2020,7013255,7013255,10/09/2020,39611f7167p4442,Restaurant
24/04/2020,7013255,7013255,01/10/2020,17288f6116z4799,Restaurant
24/04/2020,7013255,7013255,22/09/2020,74677k8885m2430,Restaurant
24/04/2020,7013255,7013255,02/10/2020,58580t1126x1843,Restaurant
24/04/2020,7013255,7013255,23/09/2020,87154p4155y8658,Restaurant
24/04/2020,7013255,7013255,27/10/2020,36262q3697d6759,Restaurant
24/04/2020,7013255,7013255,22/10/2020,12949t9738e9099,Restaurant
24/04/2020,7013255,7013255,30/10/2020,35118a6507s6516,Restaurant
24/04/2020,7013255,7013255,30/10/2020,24681t4493m1490,Restaurant
24/04/2020,7013255,7013255,22/10/2020,12341s5699d6397,Restaurant
14/05/2020,1819016,1819016,21/07/2020,47324o2913v7324,Restaurant
14/05/2020,1819016,1819016,21/07/2020,51173o6042x6269,Restaurant
14/05/2020,1819016,1819016,24/06/2020,11429f2436p3529,Restaurant
14/05/2020,1819016,1819016,23/06/2020,10656c1277z1074,Restaurant
14/05/2020,1819016,1819016,09/09/2020,55993l9875y9456,Restaurant
14/05/2020,1819016,1819016,25/10/2020,12474w3957j1688,Restaurant
14/05/2020,1819016,1819016,11/10/2020,37419g9296s9243,Restaurant
14/05/2020,1819016,1819016,28/09/2020,59725k8450m7476,Restaurant
14/05/2020,1819016,1819016,26/09/2020,99351o7180z7810,Restaurant
31/05/2020,2753340,2753340,06/07/2020,94074i4555b1896,Restaurant
31/05/2020,2753340,2753340,20/08/2020,85854m1397q8886,Restaurant
31/05/2020,2753340,2753340,26/08/2020,21216i6590p1190,Restaurant
31/05/2020,2753340,2753340,20/08/2020,41459c7576h7429,Restaurant
31/05/2020,2753340,2753340,20/09/2020,83739j4484s8549,Restaurant
31/05/2020,2753340,2753340,26/08/2020,14724d1064u5909,Restaurant
31/05/2020,2753340,2753340,30/08/2020,62228t6466r6246,Restaurant
31/05/2020,2753340,2753340,24/10/2020,39161t8109k3063,Restaurant
31/05/2020,2753340,2753340,23/09/2020,44654q5562o2358,Restaurant
31/05/2020,2753340,2753340,21/09/2020,24929x3963d7799,Restaurant
31/05/2020,2753340,2753340,05/10/2020,60772s9932p5330,Restaurant
25/04/2020,5874822,5874822,17/06/2020,57338t6489o6321,Restaurant
25/04/2020,5874822,5874822,09/07/2020,46539g3811o5227,Restaurant
22/04/2020,2346923,2346923,31/07/2020,80458z6425a3954,Restaurant
22/04/2020,2346923,2346923,19/08/2020,33584n7362n6591,Restaurant
19/06/2020,5942210,5942210,31/08/2020,81372e9593c2312,Restaurant
19/06/2020,5942210,5942210,11/08/2020,58280y9762q5418,Restaurant
19/06/2020,5942210,5942210,12/09/2020,33981u6059w8629,Restaurant
19/06/2020,5942210,5942210,11/09/2020,14195e3587i1687,Restaurant
19/06/2020,5942210,5942210,01/10/2020,72240v8399q2666,Restaurant
19/06/2020,5942210,5942210,26/09/2020,30207o7624z9809,Restaurant
19/06/2020,5942210,5942210,01/10/2020,62469n2232t9219,Restaurant
19/06/2020,5942210,5942210,29/09/2020,21873r2556l8441,Restaurant
20/05/2020,7042345,7042345,12/06/2020,46289u5051u2996,Restaurant
14/05/2020,9188373,9188373,13/06/2020,71631c5999d8100,Restaurant
14/05/2020,9188373,9188373,11/08/2020,28041e4325f1020,Restaurant
10/05/2020,2438379,2438379,17/06/2020,89095g2703i6687,Restaurant
10/05/2020,2438379,2438379,25/05/2020,10227s8341s4560,Restaurant
10/05/2020,2438379,2438379,24/06/2020,80146z1802u7915,Restaurant
10/05/2020,2438379,2438379,21/06/2020,31278m7917p6412,Restaurant
10/05/2020,2438379,2438379,19/07/2020,27448e9416d4268,Restaurant
10/05/2020,2438379,2438379,19/07/2020,91057g9878d7524,Restaurant
10/05/2020,2438379,2438379,02/07/2020,39958s8587n9821,Restaurant
10/05/2020,2438379,2438379,11/08/2020,23170y9248e1471,Restaurant
10/05/2020,2438379,2438379,03/08/2020,33567p8521m5093,Restaurant
10/05/2020,2438379,2438379,31/08/2020,41106c1654j5436,Restaurant
10/05/2020,2438379,2438379,16/09/2020,15014z6098c2011,Restaurant
10/05/2020,2438379,2438379,06/09/2020,60183t3349a3765,Restaurant
15/05/2020,7617856,7617856,14/10/2020,47850p8364q8809,Restaurant
18/05/2020,4873255,4873255,03/07/2020,73693u8629b1474,Restaurant
18/05/2020,4873255,4873255,25/07/2020,48787v4963b4950,Restaurant
18/05/2020,4873255,4873255,22/08/2020,11727f5468p2078,Restaurant
18/05/2020,4873255,4873255,08/09/2020,47219e1094d4540,Restaurant
30/04/2020,3609886,3609886,31/05/2020,29149t4734j4267,Restaurant
30/04/2020,3609886,3609886,02/06/2020,93644n4276p2822,Restaurant
17/04/2020,2005008,2005008,25/05/2020,39624d9383o3041,Restaurant
17/04/2020,2005008,2005008,04/06/2020,44836c3276g9585,Restaurant
17/04/2020,2005008,2005008,16/07/2020,77421j1004o7954,Restaurant
17/04/2020,2005008,2005008,12/07/2020,12253f8209i4321,Restaurant
17/04/2020,2005008,2005008,30/06/2020,95850p7010i3640,Restaurant
17/04/2020,2005008,2005008,13/07/2020,18496u1096r5497,Restaurant
17/04/2020,2005008,2005008,23/06/2020,96183a2186k2782,Restaurant
17/04/2020,2005008,2005008,06/07/2020,66881a9511a9027,Restaurant
17/04/2020,2005008,2005008,30/06/2020,48060f1813l8767,Restaurant
